,US0008863096,US00101J1060,US0010551028,US0010841023,US0012041069,US00123Q1040,US00130H1059,US0015471081,US00206R1023,US0028241000,US00287Y1091,US0028962076,US0036541003,US00507V1098,US00508Y1029,US00724F1012,US00737L1035,US00751Y1064,US0079031078,US00817Y1082,US0081901003,US0082521081,US00846U1016,US0091581068,US0093631028,US00971T1016,US0126531013,US0152711091,US0153511094,US01609W1027,US0162551016,US0171751003,US0173611064,US01741R1023,US0184901025,US0185811082,US0188021085,US01903Q1085,US0195893088,US0200021014,US0200391037,US02005N1000,US02043Q1076,US02076X1028,US02079K1079,US02079K3059,US0213461017,US0214411003,US02156K1034,US02209S1033,US0231351067,US0231391089,US0235861004,US0236081024,US02376R1023,US02503Y1038,US0255371017,US02553E1064,US0258161092,US0259321042,US0268747849,US0290661075,US03027X1000,US0304201033,US03073E1055,US03076C1062,US0311001004,US0311621009,US0320951017,US0323461089,US0325111070,US0326541051,US03349M1053,US0352291035,US0357104092,US03662Q1058,US03674X1063,US0367521038,US0374111054,US03748R7540,US0376041051,US0378331005,US0381491002,US0382221051,US03836W1036,US0385211000,US03852U1060,US0393803087,US0394831020,US03957W1062,US0395831094,US03965L1008,US0404131064,US0427351004,US0441861046,US0454871056,US04621X1081,US0495601058,US0527691069,US05278C1071,US0528001094,US0530151036,US05329W1027,US0533321024,US0534841012,US0534991098,US0536111091,US0537741052,US0538071038,US0543031027,US0545611057,US0549371070,US0554821035,US0559211000,US0567521085,US05722G1004,US0584981064,ARP125991090,ARBANS010010,US0605051046,US0640581007,US06684L1035,US0673831097,US0683061099,US0717071031,US07177M1036,US0718131099,US0733021010,US0733251021,US0737301038,US0739021089,US0758111092,US0758871091,US0758961009,KYG1146Y1017,US0798601029,US0844231029,US0846707026,US0865161014,US08653C1062,US0905722072,US0906131000,US09061G1013,US09062X1037,US0917971006,US09215C1053,US09247X1019,US09260D1072,US0936711052,US0970231058,US09857L1089,US0995021062,US0997241064,US1011211018,US1011371077,US10922N1037,US1096411004,US1101221083,US11120U1051,US1113201073,US11133T1034,US11135F1012,US11282X1037,US1152361010,US1156372096,US1170431092,US1187591094,US12189T1043,US1220171060,US1248572026,US12503M1080,US12504L1098,US12508E1010,US1251341061,US12514G1085,US1252691001,US12541W2098,US1255231003,US1255811085,US1255818015,US12572Q1058,US1258961002,US1264081035,US12653C1080,US1266501006,US12673P1057,US12686C1099,US1270971039,US1273871087,US1313473043,US1331311027,US13342B1052,US1344291091,US14040H1059,US14149Y1082,US1416651099,US1417051034,US14170T1016,US1431301027,US1491231015,US1508701034,US1510201049,US15135B1017,US15189T1079,US1523121044,US1567001060,US1567081096,US1567791009,US1567821046,US1598641074,US16119P1084,US1628131096,US1638511089,US16411R2085,US1651671075,US1667641005,US1672501095,US1686151028,US1696561059,US1703881029,US1712321017,US1713401024,US1717981013,US1720621010,US1727371080,US17275R1023,US1729081059,US1729674242,US1746101054,US1773761002,US1845021021,US1858991011,US1890541097,US19075F3047,US1912161007,US1924221039,US1924461023,US19329V1052,US1941621039,US1954933099,US19626G1085,US1982801094,US20030N1019,US20030N2009,US2003401070,US2005191067,US20337X1090,US2036681086,US2044481040,US20449H1095,US2056381096,US2058624022,US2058871029,US20605P1012,US2067081099,US20825C1045,US2091151041,US21036P1084,US2103711006,US2120151012,US2124851062,US2166484020,US2172041061,US21871D1037,US2193501051,US22052L1044,US22160K1051,US22160N1090,US2220702037,US2223721042,US2228161004,US2228621049,US2254471012,US2257561058,US22822V1017,US2283681060,US22943F1003,US2310211063,US2329461030,US23331A1097,US2333261079,US2333311072,US23355L1061,US2358511028,US2371941053,US23918K1088,US2423702032,US2441991054,US24702R1014,US24703L2025,US2473617023,US2479162081,US24906P1093,US25179M1036,US2521311074,US25271C1027,US25278X1090,US2533931026,US2538681030,US2546871060,US2547091080,US25470F1049,US25470F3029,US25470M1099,US25490A3095,US2561631068,US25659T1079,US2566691026,US2566771059,US2567461080,US25746U1097,US25754A2015,US2575592033,US2578672006,US2600031080,US2605571031,US2605611050,US26078J1007,US26210C1045,US2635341090,US2644115055,US26441C2044,US26483E1001,US26614N1028,US26817G3002,US2686481027,US26875P1012,US26884L1098,US2692464017,US27579R1041,US2774321002,US2774611097,US2782651036,US2786421030,US2788651006,US28035Q1022,US2810201077,US28176E1082,US28336L1098,US28414H1032,US2855121099,US2856611049,US29078E1055,US2910111044,US29265N1081,US29266M1099,US29364G1031,US29414B1044,US29414D1000,US2944291051,US29444U7000,US29452E1010,US29472R1086,US2947411037,US29476L1070,US29530P1021,US29670G1022,US2971781057,US30034W1062,US30040W1080,US30063P1057,US30161N1019,US30212P3038,US3021301094,US30219G1085,US30225T1025,US30231G1022,US3024451011,US3024913036,US3029411093,US30303M1027,US3030751057,US3070001090,US30711Y1029,US3119001044,US3134003017,US3135861090,US3137472060,US31428X1063,US3156161024,US31620M1062,US31620R3030,US3167731005,US31680Q1040,US3168271043,US31816Q1013,US3199631041,US32008D1063,US3205171057,US33616C1009,US3364331070,US3377381088,US3379321074,US3390411052,US3434121022,US34354P1057,US3448491049,US3453708600,US3456051099,US3458381064,US34959E1091,US34959J1088,US34964C1062,US34988V1061,US35137L1052,US35137L2043,US3546131018,US35671D8570,US35906A3068,US36165L1089,US3635761097,US36467W1099,US3647601083,US3666511072,US3687104063,US3695501086,US3696041033,US3703341046,US37045V1008,US37244E1073,US3724601055,US37247D1063,US3729171047,US3742761030,US3755581036,US37940X1028,US37959E1029,US3802371076,US38141G1040,US3823881061,US3825501014,US38388F1084,US3846371041,US3848021040,US38821G1013,ARP495251018,US4001101025,US40171V1008,US40412C1018,US40414L1098,US40416M1053,US40434L1052,US4062161017,US4103451021,US4128221086,US4130861093,US4136191073,US4138751056,US4158641070,US4165151048,US4180561072,US4219331026,US42222G1085,US42250P1030,US4228061093,US4228062083,US4230741039,US4234521015,US4262811015,US4278661081,US42806J1060,US42809H1077,US42824C1099,US4314751029,US4325891095,US4328481092,US43300A2033,US4361061082,US4364401012,US4370761029,US4385161066,US4404521001,US4410601003,US44107P1049,US44332N1063,US4436831071,US4448591028,US4449031081,US4456581077,US4461501045,US4464131063,US4470111075,US44842L1035,US44852D1081,US44919P5089,US44970B1098,US44980X1090,US4499341083,US45031U1016,US45068B1098,US45073V1089,US4516631086,US45167R1041,US45168D1046,US4523081093,US4523271090,US45337C1027,US4571871023,US45784P1012,US4581401001,US45822P1057,US45866F1049,US4592001014,US4595061015,US4599021023,US4601461035,US4606901001,US46069S1096,US4612021034,US46120E6023,US46187W1071,US4619151008,US4622221004,US46266C1053,US46267X1081,US46284V1017,US46591M1099,US46625H1005,US4663131039,US4698141078,US47102X1054,US4711091086,US47215P1066,US4723191023,US47233W1099,US4781601046,US4783661071,US47972P2083,US48020Q1076,US48020T1016,US4811651086,RU000A0DQZE3,US48203R1041,US48242W1062,US4824801009,US48251W1045,US4851703029,US4858651098,US48666K1097,US4878361082,US49271M1009,US49271V1008,US4932671088,US49337W1009,US49338L1035,US4943681035,US49446R1095,US49455P1012,US49455U1007,US49456B1017,US4990491049,US5002551043,US5007541064,US5010441013,US5017971046,US5018892084,US5021611026,RU000A0JPFP0,US5024131071,US5024311095,US50540R4092,US5128071082,US5128161099,US5132721045,US5178341070,US5184391044,US5218651058,US5218652049,US5246601075,US5249011058,US5249081002,US5253271028,US52602E1029,US5260571048,US5261071071,US52729N3089,US5297711070,US5303073051,US5303223045,US5311721048,US5312294094,US5312296073,US5312298541,US53217V1098,US5324571083,US5327911005,US5341871094,US5356781063,US53578A1088,US5380341090,US5398301094,US5404241086,US5441471019,US5486611073,US5492711040,US5500211090,US5520781072,US55261F1049,US55262C1009,US5526901096,US5528481030,US5529531015,US55354G1004,US5543821012,US55608B1052,US55616P1049,RU000A0JKQU8,US56418H1005,US5658491064,US56585A1025,US5705351048,US57060D1081,US5717481023,US5718371033,US5719032022,US5732841060,US5745991068,US5762061068,US57636Q1040,US57665R1068,US5770811025,US57772K1016,US5790641063,US5794893033,US5797802064,US5801351017,US58155Q1031,US5828391061,US5833341077,RU000A0DKXV5,US58405U1025,US58463J3041,US5846991025,US58501N1019,US58502B1061,US5854641009,US58551A1088,US58733R1023,US5874051015,US58933Y1055,US5901881087,US5914071015,US59156R1086,US5926881054,US5949181045,US5950171042,US5951121038,US59522J1034,US5962781010,US5999021034,US6010731098,US60467R1005,US6074091090,US6081901042,US60871R2094,US60879B1070,US6092071058,US60937P1066,US61166W1018,US6117421072,US61174X1090,US6153691059,US6174464486,US61945C1036,US6200763075,US6200971058,US6267171022,US62855J1043,US62913F2011,US62914V1061,US6293775085,US62944T1051,US62948N1046,US6294911010,US6311031081,US6354051038,US6370711011,US6374171063,US6376401039,US6386121015,US63936L1008,US63938C1080,US6402681083,US64110D1046,US64110L1061,US64110W1027,US64118Q1076,US64125C1099,US6475811070,US6494451031,US6501111073,US6512291062,US6512901082,US6516391066,US65249B1098,US65339F1012,US6541061031,US65473P1057,US65487X1028,US6550441058,US6556641008,US6558441084,US6658591044,US6668071029,US6687711084,RU000A0DKVS5,US6700081010,RU0009046452,US67019E1073,US67020Y1001,US6703461052,US67066G1040,US6708371033,US67103H1077,US6745991058,US6752321025,US6757463095,US6762201068,US6792951054,US6795801009,US6802231042,US6819041087,US6819191064,US6819361006,US6821891057,US6826801036,US6833991093,US68370R1095,US68389X1054,US6882392011,US69047Q1022,US6907421019,US6907684038,US69329Y1047,US69331C1080,US69338N2062,US69344M1018,US6934751057,US6935061076,US69351T1060,US6936561009,US69370C1009,US6937181088,US6951561090,US6952571056,US6964293079,US6974351057,ARP432631215,US7010941042,US7018771029,US7033951036,US7034811015,US7043261079,US70432V1026,US70450Y1038,US7045492037,US7081601061,US7127041058,US7132911022,US7134091005,US71343P2002,US7134481081,US7140461093,US7164951060,US7167681060,US7169331060,US7170811035,US7171241018,US7171402065,US71715N1063,US7172651025,US7175281036,US7181721090,US7185461040,RU000A0JRKT8,US7223041028,US7234841010,US72352L1061,US7237871071,US7244791007,US7265051000,US72651A2078,US7292511083,US7310681025,US7401891053,US74144T1088,US74153Q1022,US74251V1026,US7427181091,US7432631056,US7433151039,US74340W1036,US7434101025,US7443201022,US7445731067,US74460D1090,US7458671010,US74587V1070,US7472771010,US74733V1008,US74734M1099,US74736K1016,US7475251036,US74762E1029,US7477981069,US74834L1008,US7483561020,US74837R1041,US74906P1049,US7491211097,US74915M1009,US7496851038,US74979E1010,US7500861007,US7502361014,US7510281014,US7512121010,US75281A1097,US7547301090,US7549071030,US7551115071,US75605E1001,US75605Y1064,US7561091049,US75621K1060,US7565771026,US7588491032,US75886F1075,US7591EP1005,US7593516047,US7607591002,US7611521078,US7617131062,US76680R2067,US7677548726,US7703231032,US7739031091,US7743411016,US7753711073,US77543R1023,US7757111049,US7766961061,US7782961038,US78409V1044,US78410G1040,US7841171033,US78440X1019,US78467J1007,US78469X1072,US78486Q1013,US78532P1075,US78573M1045,US7859051002,US7864291007,US7865142084,US7901481009,US7908491035,US79466L3024,US7954351067,US80004C1018,US80007P3073,US8010561020,US8036071004,US80589M1027,US8064071025,US8066051017,US8085131055,US8110544025,US8110651010,US81211K1007,US8123501061,US8125781026,US8168511090,US81760N1090,US81762P1021,US8243481061,US8265521018,US82669G1040,US8288061091,US82968B1035,US82981J1097,US83088M1027,US8318652091,US8321101003,US8326964058,US8327271016,US8330341012,US83304A1060,US8341821077,US8425871071,US84265V1052,US8447411088,US8454671095,US8459051087,US8475601097,US84790A1051,US8485741099,US8486371045,US85207U1051,US8522341036,US8545021011,US8550301027,US8552441094,US85590A4013,US8574771031,US8576891035,US8581191009,US8589121081,US8636671013,US8666741041,US8668102036,US86732Y1091,US86764P1093,US8676523074,US8676524064,US8679141031,US8681571084,US8685363017,US6687711084,US8715081076,US8716071076,US87161C5013,US87162M4096,US87165B1035,US8718291078,US8722751026,US87235A1016,US87236Y1082,US8723751009,US87240R1077,US8725401090,US8725901040,RU000A0B6NK6,US87264S1069,US8731681081,US87336U1051,US8740541094,US8740801043,US8760301072,US87612E1064,US87612G1013,US87901J1051,ARP9028N1016,US8793601050,US8793691069,US8794338298,US8794338603,US8796641004,US8798681073,US88033G4073,US88034P1093,US88076W1036,US8807701029,US8807791038,US8815691071,US88160R1014,IL0006290147,US8825081040,US8832031012,US8835561023,US88579Y1010,US8865471085,US8873173038,US8894781033,US37959E1029,US8918941076,US8919061098,US8923561067,US8928931083,US8935211040,US8936411003,US8938702045,US89400J1079,US89417E1091,US89579K1097,US8960471071,US8962391004,US89677Q1076,US8969452015,US89832Q1094,US90130A3095,US90130A4085,US90138F1021,US90184L1026,US9022521051,US9024941034,US9026531049,US9026811052,US9029111062,US9029733048,US9032361076,US90353T1007,US90384S3031,US9043111072,US9043112062,US9078181081,US9089061009,US9092143067,US9100471096,US9113121068,US9113631090,US9129091081,US75513E1010,US91307C1027,US91324P1021,US91325V1089,US9139031002,US9149061023,US91529Y1064,US9170471026,US9181941017,US9182041080,US91879Q1094,US91913Y1001,US9203551042,US92220P1057,US9224751084,US92276F1003,US92339V1008,US92342Y1091,US92343E1029,US92343V1044,US92345Y1064,US92532F1003,US92553P2011,US9255501051,US92556H2067,US9256521090,US92763W1036,US92769L1017,US92826C8394,US92840M1027,US9285634021,US9290421091,US9290891004,US9291601097,US92927K1025,US92936U1097,US92939U1060,US9297401088,US9299031024,US9311421039,US9314271084,US93317Q1058,US9393221034,US94106L1098,US9418481035,US94419L1017,US9485961018,US9490901041,US94946T1060,US9497461015,US95040Q1040,US9505901093,US9553061055,US9581021055,US9598021098,US9604131022,US96145D1054,US9621661043,US9633201069,US9662441057,US9663874090,US9668371068,US9694571004,US9699041011,US97263M1099,US98138H1014,US9815581098,US9825261053,US9830241009,US98310W1080,US9831341071,US9837591018,US9837931008,US98385X1063,US98387E2054,US98389B1008,US9839191015,US9841216081,US98419M1009,US98421M1062,ARP9897X1319,US98426T1060,US98742U1007,US9884981013,US98850P1093,US98919V1052,US9892071054,US98954M1018,US98954M2008,US98956P1021,US9897011071,US98978V1035,US98980A1051
31.Jan.02,0.097851028,,-0.090034114,0.098911937,0.05451296,,0.017411269,0.066635116,0.028896963,0.005231835,,0.082873189,-0.15625825,0.042067308,-0.1232,-0.028081945,0.111330106,0.203106091,0.128824526,0.070415778,0.133744458,0.057489472,0.036363636,0.033108686,0.010016877,0.070680628,0.096986491,-0.004812358,0.14261337,,0.151018601,0.007600889,0.051689017,0.100584714,-0.002664745,0.200649522,0.073551483,0.040800408,0.237718152,-0.007361248,-0.044968775,,,,,,0.12065461,-0.056468896,,-0.014966386,0.031456521,0.037838314,0.046772323,0.046312581,,0.032036842,0.048916726,0.15950797,0.11045224,0.00698425,-0.028253824,0.054702344,0.170531674,,0.036692477,,0.096126704,-0.13805798,0.022337683,0.027045931,0.078202667,0.05791393,,0.056308604,0.178246927,-0.01597535,,-0.035079327,-0.025754506,-0.028653364,0.009872559,0.040356508,0.267595598,0.021136069,,0,,0.138409901,-0.071798388,0.085769981,-0.003787349,,,0.096843091,0.072625845,0.029460944,,0.091980904,0.015809716,,0.12211521,0.067736557,0.110807947,0.083448707,-0.000167926,0.061235452,0.04183394,0.156247541,0.071027237,-0.030242293,,,0.137798036,0.004911045,,0.071072268,0.06156307,0.086468604,-0.074742268,0.034645752,0.068066373,,0.033651483,0.074030756,0.106024109,,0.053700848,0.122356246,-0.042883779,0.014608984,0.028951678,0.058545475,-0.02145549,0.04629748,,-0.016499068,0.016634104,0.083690132,0.026600226,,0.027597995,0.094190133,0.168682949,-0.004762765,0.034992427,,0.08592658,,0.112700043,0.108003098,0.40266223,,0.129464923,0.042627855,-0.101005587,,0.083363299,-0.055029827,,-0.041742629,,,,0.003676296,0.039003154,0.110773025,,0.002753364,,,,,,0.133048318,,,0.051791885,0.020081889,,,,0.055333662,-0.04365228,0.091883858,0.096702237,0.046324757,0.093320089,0.055223069,-0.069214165,,0.035676737,0.092293028,0.013917397,0.111217905,-0.055960938,,0.084469817,,0.137002218,0.102083095,,-0.057285181,0,0.051545037,0.269678636,-0.061584135,0.079319385,0.016778833,-0.065329719,-0.000591055,,0.122252011,,0.250562641,,0.036552756,0.217786954,0.260314815,,0.071675173,0.006425559,0.008710936,,-0.00891674,0.501030452,-0.08811481,0.149425654,0.076102226,,0.000441516,0.102661038,0.102398953,-0.001512874,,0.013326724,0.175312077,0.253211009,,-0.006024368,0.04371756,,,-0.059069222,-0.061521413,0.140617673,0.056674358,,0.008280565,0.12458287,0.063603756,0.013752926,0.087505444,0.026781339,,0.317337461,0.072815767,0.049402139,0.114717902,0.150404164,,0.075162152,0.11933439,0.080511835,0.045016807,-0.003356838,,0.103431986,0.247279496,,-0.024292293,0.135558988,-0.031569251,0.229035424,0.049880353,0.007506702,1.76061969,,0.068155527,0.052419487,0.14699193,0.053911262,0.025972165,0.024901486,0.053619252,0.140493865,0.058425064,0.137620513,0.088781252,-0.017350528,,,-0.090301266,0.071844941,0.107538462,,0.089633703,,,,0.047619048,,,,0.061442835,,,,0.116941095,,0.152069637,0.034778961,,0.089725552,0.018525085,0.010631665,,0.082264467,,,-0.020956815,0.002063124,0.094507415,0.033065778,,-0.061460528,-0.168315618,0.085773736,0.039353981,0.289277249,0.153154674,0.052715059,-0.034442362,0.119684115,-0.002542515,0.111990857,0.047839506,0.033539108,0.129184718,0.061177741,,-0.001832074,-0.00145614,,0.057211392,0.071273799,0.024269609,0.048526747,,0.059240293,-0.017889836,0.758154336,,0.039578493,0.043794569,0.015905805,-0.013840437,-0.051326347,0.044526084,0.028955144,0.037058719,0.192934317,0.078378716,,0.153977568,0.109635474,,0.043547025,-0.102064158,0.117581938,0.013910527,,0.168904049,0.03457848,,0.145147747,-0.002691881,0.024484973,0.057508567,0.141473368,-0.027093251,0.175533662,,0.038784998,,,,0.064153508,,0.015259188,,,0.090720247,0.027015263,,-0.014059754,0.060158638,-0.012626798,-0.116852607,0.127951818,0.166880043,,,,-0.018676991,,,0.003984434,0.005246235,0.084435157,,-0.052333634,,0.057782031,0.167816022,-0.039786457,-0.028426229,0.090360867,0.032560094,,0.044903926,0.099532802,,0.08246346,0.156517363,-0.057363598,-0.010075567,0.003317462,,0.078399742,0.105026424,0.077873463,0.01980198,0.026634736,0.03627176,0.277658954,-0.047851904,,,,,,-0.040522218,-0.406152875,,0.065937204,0.073309032,0.159475108,,0.033132399,0.075304624,-0.013969784,-0.047126477,0.072952652,-0.026615446,0.000664722,0.110250662,0.066233537,0.176175668,-0.093022729,0.027313931,,0.075800738,,0.047176018,-0.000898665,0.078948388,,0.031421011,-0.14140742,0.099584883,0.024847522,0.04269153,,0.105647892,,0.057808577,-0.059059064,-0.172922901,0.327256787,0.080092938,,,,,0.046868864,,,-0.046926114,0.021077161,-0.00887779,0.031243718,,0.152312661,0.001043708,0.111182311,0.245643154,0.03514377,0.078700178,,-0.018414823,0.085213463,,0.059845617,-0.011047346,0.110387941,0.01945333,0.036854585,-0.039408075,-0.012471752,0.06808347,,0.036637245,-0.02803329,,,0.007835986,,-0.0054736,-0.113541055,-0.024249646,0.15625,-0.012557078,,0.223518904,0.095242141,0.013549723,0.044368944,,0.147435897,0.061100902,0.0776884,,-0.1839472,,-0.007410375,,0.032140726,0.016550321,0.201315173,0.026952938,0.077511352,,0.068014284,0.051274783,,0.046828032,0.005397989,0.133062922,0.0645947,,0.013294864,0.060841422,,-0.177375589,0.074615523,,-0.005044136,,0.070137108,-0.032962329,0.049032013,0.056895767,0.153996173,,,-0.027297543,0.079848104,,0.069870018,0.083060192,0.05362037,,,0.24554411,0.046589018,-0.049387082,0.130269072,,,0.050036317,,,,-0.083191078,-0.06052809,-0.013769997,0.024468679,0.007227632,,,-0.006835369,-0.026714585,,0.018881112,0.103458782,,-0.01032316,0.037749099,0.058398337,0.136289792,0.055219508,0.104037267,,0.050581518,,0.123643429,,0.055053102,0.084153833,,0.003631133,,0.008352089,0.048032684,0.073957368,0.093590996,0.186442508,0.135051582,,,-0.055976554,-0.014262282,0.170740546,0.042963429,-0.009534792,-0.00935592,0.00378224,,0.01947292,,,,0.193666056,0.040027137,-0.023325948,,0.024788072,,0.050968865,-0.137069482,0.061075034,,0.174632254,0.052782645,0.022851121,0.089732003,0.085434065,0.027357748,-0.06811383,-0.236449193,0.02185834,,-0.06153212,0.219554422,-0.052516606,,0.016675931,,-0.006486621,0.062683151,0.05,0.153358354,0.068995205,0.106070088,-0.109146673,,0.126390287,-0.048962865,,,,0.111716865,,,,0.046153503,-0.075694682,-0.026946376,0.04727884,0.105299099,,,0.15504238,0.373742495,,0,,0.083861428,,-0.003922014,-0.046306582,0.07569302,0.12585122,-0.052090458,,0.02136881,0.065666351,0.093929167,,0.068749082,0.087049556,-0.031695426,0.062232641,0.060034602,0.02535021,,0.053123786,,0.03913945,-0.060927673,0.109054013,0.243261289,0.053885387,0.124240273,0.056016997,0.105987334,-0.021134328,-0.112731645,,0.014456578,0.052148167,0.159356246,0.066395172,0.45755237,0.317039106,0.030615205,-0.055403987,0.00966618,0.008032555,0.142760856,,,,-0.106266356,0.046219396,,0.079717056,-0.007943179,-0.024887321,-0.014411174,0.01774091,-0.063547578,0.091938673,0.024867868,0.027225279,0.044728882,,-0.506531077,0.130234348,,0.042805311,0.140965823,0.000288798,,,0.037593985,-0.071278554,0.0023664,0.05957277,0.052411002,0.102233806,0.001150576,0.294639278,0.051835853,0.10314865,-0.592812899,-0.087892936,0.232239241,,,-0.060877866,0.04866559,,,,,0.00576551,,0.122829582,-0.08120767,,,0.038388297,0.094992563,0.103446514,0.123388091,0.13109526,0.04574984,0.037089872,0.093228541,0.015364286,0.039829606,-0.024019508,0,0.048680099,0.002618449,0.141435518,,-0.079039389,,,-0.180657158,-0.118364833,0.005228439,,0.172116705,0.062790227,0.199641052,,0.18940865,,0.063236646,0.059858992,,0.136847989,0.11438685,0.086873081,0.131873069,0.12702849,0.112972766,-0.015875608,,,0.029507609,0.073696674,-0.018005041,0.060371993,0.044916516,0.051628501,-0.03507191,0.154333726,-0.126798017,-0.005546787,,0.092886965,0.045423955,0.06183016,0.124024641,0.000868028,,0.052622867,0.149820763,0.159726269,0.081589577,0.167714718,0.120463837,0.030612245,,,0.073063986,0.099392665,,0.242676459,-0.029291947,-0.06745859,0.031221592,0.041861161,,0.167162959,0.055688586,,-0.028793279,0.153133365,0.042975864,-0.072852586,-0.008583313,0.11616119,0.036434563,,-0.104822572,,0.157909972,0.067035119,0.132071561,,-0.017857699,-0.072056456,,0.007232084,0.767486702,0.033442336,-0.097309169,0.084539223,0.177183917,0.001699058,0.005673759,0.087561679,,-0.208421053,0.111353465,0.080511325,-0.00108373,-0.058823866,0.137547993,,0.321036889,,,,,0.120282672,0.078432564,0.030837805,0.10238732,0.028678499,0.068772287,0.123828407,0.096732266,0.068353442,0.015543177,-0.088889132,0.01092437,0.021050745,,,0.001118789,,-0.012498859,0.02535021,-0.025168398,0.066452457,0.091855295,0.012129724,,0.060678187,0.060569081,0.050347913,0.042255536,-0.003793875,,0.108766762,,,,0.063561455,,0.144355208,,0.200500469,0.10468272,,-0.019532544,0.417789131,0.096211734,0.11422799,-0.014455602,,0.00672818,0.005862632,-0.023123936,,,0.09799778,-0.051348197,,,0.082306898,-0.096191969,0.066628015,0.11028306,0.038110979,0.115175528,-0.044072448,0.189379572,0.003317462,0.160781236,0.049321487,0.102930349,0.076546772,0.001161077,,0.133719466,,-0.040122516,0.09063951,0.039433333,-0.00242734,,,0.066764171,,,,,0.342183162,0.014942203,0.002783064,0.014104642,-0.011832426,0.123364741,0.137320977,,,,,0.055468654,0.063008535,0.039828326,,-0.024967459,0.039354396,0.12075183,0.09709793,0.137764025,-0.007856856,,0.016393936,0.13973247,0.048645202,0.303806406,0.143396226,0.04517469,-0.003918594,0.040387324,-0.00353,0.02680271,,-0.021774474,,,0.035667176,-0.000207265,,-0.003246872,0.032763896,-0.101448927,0.032763896,,,,,,,0.074726786,,0.03811366,,0.038877339,0.029194685,0.012377139,0.020171318,0.055724988,0.018456353,0.136600521,0.05381852,0.092446982,0.076380938,,,,,0.024028455,-0.014169932,0.022432734,-0.004867075,0.351311305,,,,0.031462921,0.118857772,,,0.017992872,-0.027370474,0.11024738,,,,0.018237821,0.006066464,,,0.632,,0.078206537,,0.022366263,0.119554784,,,0.239056585,0.455740317,,,0.02545713,,,0.106436769,,,-0.051571165,0.095415147,,
